Gender,Program,SchoolType,Reason,Unknown,Period,Val
女,碩士日間,總計,因論文撰寫,-,10700,1655.000
女,碩士日間,總計,因適應不良,-,10700,57.000
女,碩士日間,總計,因家人傷病,-,10700,233.000
女,碩士日間,總計,因考試訓練,-,10700,193.000
女,碩士日間,總計,其他,-,10700,1618.000
女,碩士日間,公立,總計,-,10700,6265.000
女,碩士日間,公立,因傷病,-,10700,244.000
女,碩士日間,公立,因經濟困難,-,10700,235.000
女,碩士日間,公立,因學業志趣,-,10700,425.000
女,碩士日間,公立,因工作需求,-,10700,2060.000
女,碩士日間,公立,因懷孕,-,10700,118.000
女,碩士日間,公立,因育嬰,-,10700,485.000
女,碩士日間,公立,其他原因,-,10700,2698.000
女,碩士日間,公立,因學業成績不佳,-,10700,134.000
女,碩士日間,公立,因志趣不合,-,10700,291.000
女,碩士日間,公立,因兵役,-,10700,1.000
女,碩士日間,公立,因出國,-,10700,198.000
女,碩士日間,公立,因論文撰寫,-,10700,1064.000
女,碩士日間,公立,因適應不良,-,10700,47.000
女,碩士日間,公立,因家人傷病,-,10700,160.000
女,碩士日間,公立,因考試訓練,-,10700,151.000
女,碩士日間,公立,其他,-,10700,1077.000
女,碩士日間,私立,總計,-,10700,3085.000
女,碩士日間,私立,因傷病,-,10700,155.000
女,碩士日間,私立,因經濟困難,-,10700,158.000
女,碩士日間,私立,因學業志趣,-,10700,155.000
女,碩士日間,私立,因工作需求,-,10700,1036.000
女,碩士日間,私立,因懷孕,-,10700,63.000
女,碩士日間,私立,因育嬰,-,10700,168.000
女,碩士日間,私立,其他原因,-,10700,1350.000
女,碩士日間,私立,因學業成績不佳,-,10700,63.000
女,碩士日間,私立,因志趣不合,-,10700,92.000
女,碩士日間,私立,因出國,-,10700,93.000
女,碩士日間,私立,因論文撰寫,-,10700,591.000
女,碩士日間,私立,因適應不良,-,10700,10.000
女,碩士日間,私立,因家人傷病,-,10700,73.000
女,碩士日間,私立,因考試訓練,-,10700,42.000
女,碩士日間,私立,其他,-,10700,541.000
女,學士班,總計,總計,-,10700,24137.000
女,學士班,總計,因傷病,-,10700,1833.000
女,學士班,總計,因經濟困難,-,10700,1954.000
女,學士班,總計,因學業志趣,-,10700,6681.000
女,學士班,總計,因工作需求,-,10700,5056.000
女,學士班,總計,因懷孕,-,10700,376.000
女,學士班,總計,因育嬰,-,10700,454.000
女,學士班,總計,其他原因,-,10700,7783.000
女,學士班,總計,因學業成績不佳,-,10700,1410.000
女,學士班,總計,因志趣不合,-,10700,5271.000
女,學士班,總計,因兵役,-,10700,31.000
女,學士班,總計,因出國,-,10700,1678.000
女,學士班,總計,因論文撰寫,-,10700,2.000
女,學士班,總計,因適應不良,-,10700,457.000
女,學士班,總計,因家人傷病,-,10700,501.000
女,學士班,總計,因考試訓練,-,10700,246.000
女,學士班,總計,其他,-,10700,4868.000
女,學士班,公立,總計,-,10700,5117.000
女,學士班,公立,因傷病,-,10700,414.000
女,學士班,公立,因經濟困難,-,10700,172.000
女,學士班,公立,因學業志趣,-,10700,1769.000
女,學士班,公立,因工作需求,-,10700,719.000
女,學士班,公立,因懷孕,-,10700,48.000
女,學士班,公立,因育嬰,-,10700,105.000
女,學士班,公立,其他原因,-,10700,1890.000
女,學士班,公立,因學業成績不佳,-,10700,324.000
女,學士班,公立,因志趣不合,-,10700,1445.000
女,學士班,公立,因兵役,-,10700,4.000
女,學士班,公立,因出國,-,10700,504.000
女,學士班,公立,因論文撰寫,-,10700,2.000
女,學士班,公立,因適應不良,-,10700,119.000
女,學士班,公立,因家人傷病,-,10700,132.000
女,學士班,公立,因考試訓練,-,10700,98.000
女,學士班,公立,其他,-,10700,1031.000
女,學士班,私立,總計,-,10700,19020.000
女,學士班,私立,因傷病,-,10700,1419.000
女,學士班,私立,因經濟困難,-,10700,1782.000
女,學士班,私立,因學業志趣,-,10700,4912.000
女,學士班,私立,因工作需求,-,10700,4337.000
女,學士班,私立,因懷孕,-,10700,328.000
女,學士班,私立,因育嬰,-,10700,349.000
女,學士班,私立,其他原因,-,10700,5893.000
女,學士班,私立,因學業成績不佳,-,10700,1086.000
女,學士班,私立,因志趣不合,-,10700,3826.000
女,學士班,私立,因兵役,-,10700,27.000
女,學士班,私立,因出國,-,10700,1174.000
女,學士班,私立,因適應不良,-,10700,338.000
女,學士班,私立,因家人傷病,-,10700,369.000
女,學士班,私立,因考試訓練,-,10700,148.000
女,學士班,私立,其他,-,10700,3837.000
男,總計,總計,總計,-,10700,53848.000
男,總計,總計,因傷病,-,10700,2033.000
男,總計,總計,因經濟困難,-,10700,2702.000
男,總計,總計,因學業志趣,-,10700,10529.000
男,總計,總計,因工作需求,-,10700,14873.000
男,總計,總計,因育嬰,-,10700,1230.000
男,總計,總計,其他原因,-,10700,22481.000
男,總計,總計,因學業成績不佳,-,10700,3337.000
男,總計,總計,因志趣不合,-,10700,7192.000
男,總計,總計,因兵役,-,10700,4551.000
男,總計,總計,因出國,-,10700,1586.000
男,總計,總計,因論文撰寫,-,10700,3042.000
男,總計,總計,因適應不良,-,10700,624.000
男,總計,總計,因家人傷病,-,10700,1138.000
男,總計,總計,因考試訓練,-,10700,568.000
男,總計,總計,其他,-,10700,10972.000
男,總計,公立,總計,-,10700,21035.000
男,總計,公立,因傷病,-,10700,805.000
男,總計,公立,因經濟困難,-,10700,714.000
男,總計,公立,因學業志趣,-,10700,3737.000
男,總計,公立,因工作需求,-,10700,6102.000
男,總計,公立,因育嬰,-,10700,998.000
男,總計,公立,其他原因,-,10700,8679.000
男,總計,公立,因學業成績不佳,-,10700,1114.000
男,總計,公立,因志趣不合,-,10700,2623.000
男,總計,公立,因兵役,-,10700,1058.000
男,總計,公立,因出國,-,10700,670.000
男,總計,公立,因論文撰寫,-,10700,2110.000
男,總計,公立,因適應不良,-,10700,267.000
男,總計,公立,因家人傷病,-,10700,530.000
男,總計,公立,因考試訓練,-,10700,284.000
男,總計,公立,其他,-,10700,3760.000
男,總計,私立,總計,-,10700,32813.000
男,總計,私立,因傷病,-,10700,1228.000
男,總計,私立,因經濟困難,-,10700,1988.000
男,總計,私立,因學業志趣,-,10700,6792.000
男,總計,私立,因工作需求,-,10700,8771.000
男,總計,私立,因育嬰,-,10700,232.000
男,總計,私立,其他原因,-,10700,13802.000
男,總計,私立,因學業成績不佳,-,10700,2223.000
男,總計,私立,因志趣不合,-,10700,4569.000
男,總計,私立,因兵役,-,10700,3493.000
男,總計,私立,因出國,-,10700,916.000
男,總計,私立,因論文撰寫,-,10700,932.000
男,總計,私立,因適應不良,-,10700,357.000
男,總計,私立,因家人傷病,-,10700,608.000
男,總計,私立,因考試訓練,-,10700,284.000
男,總計,私立,其他,-,10700,7212.000
男,碩士日間,總計,總計,-,10700,9512.000
男,碩士日間,總計,因傷病,-,10700,300.000
男,碩士日間,總計,因經濟困難,-,10700,452.000
男,碩士日間,總計,因學業志趣,-,10700,870.000
男,碩士日間,總計,因工作需求,-,10700,2898.000
男,碩士日間,總計,因育嬰,-,10700,188.000
男,碩士日間,總計,其他原因,-,10700,4804.000
男,碩士日間,總計,因學業成績不佳,-,10700,282.000
男,碩士日間,總計,因志趣不合,-,10700,588.000
男,碩士日間,總計,因兵役,-,10700,835.000
男,碩士日間,總計,因出國,-,10700,216.000
男,碩士日間,總計,因論文撰寫,-,10700,1357.000
男,碩士日間,總計,因適應不良,-,10700,81.000
男,碩士日間,總計,因家人傷病,-,10700,238.000
男,碩士日間,總計,因考試訓練,-,10700,172.000
男,碩士日間,總計,其他,-,10700,1905.000
男,碩士日間,公立,總計,-,10700,6297.000
男,碩士日間,公立,因傷病,-,10700,204.000
男,碩士日間,公立,因經濟困難,-,10700,290.000
男,碩士日間,公立,因學業志趣,-,10700,652.000
男,碩士日間,公立,因工作需求,-,10700,1829.000
男,碩士日間,公立,因育嬰,-,10700,145.000
男,碩士日間,公立,其他原因,-,10700,3177.000
男,碩士日間,公立,因學業成績不佳,-,10700,205.000
男,碩士日間,公立,因志趣不合,-,10700,447.000
男,碩士日間,公立,因兵役,-,10700,493.000
男,碩士日間,公立,因出國,-,10700,155.000
男,碩士日間,公立,因論文撰寫,-,10700,885.000
男,碩士日間,公立,因適應不良,-,10700,65.000
男,碩士日間,公立,因家人傷病,-,10700,171.000
男,碩士日間,公立,因考試訓練,-,10700,129.000
男,碩士日間,公立,其他,-,10700,1279.000
男,碩士日間,私立,總計,-,10700,3215.000
男,碩士日間,私立,因傷病,-,10700,96.000
男,碩士日間,私立,因經濟困難,-,10700,162.000
男,碩士日間,私立,因學業志趣,-,10700,218.000
男,碩士日間,私立,因工作需求,-,10700,1069.000
男,碩士日間,私立,因育嬰,-,10700,43.000
男,碩士日間,私立,其他原因,-,10700,1627.000
男,碩士日間,私立,因學業成績不佳,-,10700,77.000
男,碩士日間,私立,因志趣不合,-,10700,141.000
女,五專,總計,總計,-,10700,2306.000
女,五專,總計,因傷病,-,10700,249.000
女,五專,總計,因經濟困難,-,10700,148.000
女,五專,總計,因學業志趣,-,10700,1011.000
女,五專,總計,因工作需求,-,10700,222.000
女,五專,總計,因懷孕,-,10700,30.000
女,五專,總計,因育嬰,-,10700,21.000
女,五專,總計,其他原因,-,10700,625.000
女,五專,總計,因學業成績不佳,-,10700,280.000
女,五專,總計,因志趣不合,-,10700,731.000
女,五專,總計,因兵役,-,10700,3.000
女,五專,總計,因出國,-,10700,72.000
女,五專,總計,因適應不良,-,10700,62.000
女,五專,總計,因家人傷病,-,10700,7.000
女,五專,總計,因考試訓練,-,10700,13.000
女,五專,總計,其他,-,10700,468.000
女,五專,公立,總計,-,10700,173.000
女,五專,公立,因傷病,-,10700,15.000
女,五專,公立,因經濟困難,-,10700,6.000
女,五專,公立,因學業志趣,-,10700,75.000
女,五專,公立,因工作需求,-,10700,5.000
女,五專,公立,其他原因,-,10700,72.000
女,五專,公立,因學業成績不佳,-,10700,9.000
女,五專,公立,因志趣不合,-,10700,66.000
女,五專,公立,因出國,-,10700,7.000
女,五專,公立,因適應不良,-,10700,11.000
女,五專,公立,因考試訓練,-,10700,2.000
女,五專,公立,其他,-,10700,52.000
女,五專,私立,總計,-,10700,2133.000
女,五專,私立,因傷病,-,10700,234.000
女,五專,私立,因經濟困難,-,10700,142.000
女,五專,私立,因學業志趣,-,10700,936.000
女,五專,私立,因工作需求,-,10700,217.000
女,五專,私立,因懷孕,-,10700,30.000
女,五專,私立,因育嬰,-,10700,21.000
女,五專,私立,其他原因,-,10700,553.000
女,五專,私立,因學業成績不佳,-,10700,271.000
女,五專,私立,因志趣不合,-,10700,665.000
女,五專,私立,因兵役,-,10700,3.000
女,五專,私立,因出國,-,10700,65.000
女,五專,私立,因適應不良,-,10700,51.000
女,五專,私立,因家人傷病,-,10700,7.000
女,五專,私立,因考試訓練,-,10700,11.000
女,五專,私立,其他,-,10700,416.000
總計,五專,總計,總計,-,10700,3666.000
總計,五專,總計,因傷病,-,10700,303.000
總計,五專,總計,因經濟困難,-,10700,213.000
總計,五專,總計,因學業志趣,-,10700,1569.000
總計,五專,總計,因工作需求,-,10700,428.000
總計,五專,總計,因懷孕,-,10700,30.000
總計,五專,總計,因育嬰,-,10700,22.000
總計,五專,總計,其他原因,-,10700,1101.000
總計,五專,總計,因學業成績不佳,-,10700,463.000
總計,五專,總計,因志趣不合,-,10700,1106.000
總計,五專,總計,因兵役,-,10700,130.000
總計,五專,總計,因出國,-,10700,118.000
總計,五專,總計,因適應不良,-,10700,94.000
總計,五專,總計,因家人傷病,-,10700,13.000
總計,五專,總計,因考試訓練,-,10700,17.000
總計,五專,總計,其他,-,10700,729.000
總計,五專,公立,總計,-,10700,293.000
總計,五專,公立,因傷病,-,10700,21.000
總計,五專,公立,因經濟困難,-,10700,10.000
總計,五專,公立,因學業志趣,-,10700,124.000
總計,五專,公立,因工作需求,-,10700,10.000
總計,五專,公立,其他原因,-,10700,128.000
總計,五專,公立,因學業成績不佳,-,10700,18.000
總計,五專,公立,因志趣不合,-,10700,106.000
總計,五專,公立,因兵役,-,10700,8.000
總計,五專,公立,因出國,-,10700,22.000
總計,五專,公立,因適應不良,-,10700,19.000
總計,五專,公立,因家人傷病,-,10700,3.000
總計,五專,公立,因考試訓練,-,10700,2.000
總計,五專,公立,其他,-,10700,74.000
總計,五專,私立,總計,-,10700,3373.000
總計,五專,私立,因傷病,-,10700,282.000
總計,五專,私立,因經濟困難,-,10700,203.000
總計,五專,私立,因學業志趣,-,10700,1445.000
總計,五專,私立,因工作需求,-,10700,418.000
總計,五專,私立,因懷孕,-,10700,30.000
總計,五專,私立,因育嬰,-,10700,22.000
總計,五專,私立,其他原因,-,10700,973.000
總計,五專,私立,因學業成績不佳,-,10700,445.000
總計,五專,私立,因志趣不合,-,10700,1000.000
總計,五專,私立,因兵役,-,10700,122.000
總計,五專,私立,因出國,-,10700,96.000
總計,五專,私立,因適應不良,-,10700,75.000
總計,五專,私立,因家人傷病,-,10700,10.000
總計,五專,私立,因考試訓練,-,10700,15.000
總計,五專,私立,其他,-,10700,655.000
女,總計,總計,總計,-,10700,44178.000
女,總計,總計,因傷病,-,10700,2925.000
女,總計,總計,因經濟困難,-,10700,2638.000
女,總計,總計,因學業志趣,-,10700,8519.000
女,總計,總計,因工作需求,-,10700,11401.000
女,總計,總計,因懷孕,-,10700,895.000
女,總計,總計,因育嬰,-,10700,2342.000
女,總計,總計,其他原因,-,10700,15458.000
女,總計,總計,因學業成績不佳,-,10700,1985.000
女,總計,總計,因志趣不合,-,10700,6534.000
女,總計,總計,因兵役,-,10700,38.000
女,總計,總計,因出國,-,10700,2141.000
女,總計,總計,因論文撰寫,-,10700,3010.000
女,總計,總計,因適應不良,-,10700,585.000
女,總計,總計,因家人傷病,-,10700,985.000
女,總計,總計,因考試訓練,-,10700,481.000
女,總計,總計,其他,-,10700,8218.000
女,總計,公立,總計,-,10700,17196.000
女,總計,公立,因傷病,-,10700,935.000
女,總計,公立,因經濟困難,-,10700,501.000
女,總計,公立,因學業志趣,-,10700,2457.000
女,總計,公立,因工作需求,-,10700,4680.000
女,總計,公立,因懷孕,-,10700,397.000
女,總計,公立,因育嬰,-,10700,1561.000
女,總計,公立,其他原因,-,10700,6665.000
女,總計,公立,因學業成績不佳,-,10700,551.000
女,總計,公立,因志趣不合,-,10700,1906.000
女,總計,公立,因兵役,-,10700,6.000
女,總計,公立,因出國,-,10700,781.000
女,總計,公立,因論文撰寫,-,10700,2008.000
女,總計,公立,因適應不良,-,10700,184.000
女,總計,公立,因家人傷病,-,10700,466.000
女,總計,公立,因考試訓練,-,10700,268.000
女,總計,公立,其他,-,10700,2952.000
女,總計,私立,總計,-,10700,26982.000
女,總計,私立,因傷病,-,10700,1990.000
女,總計,私立,因經濟困難,-,10700,2137.000
女,總計,私立,因學業志趣,-,10700,6062.000
女,總計,私立,因工作需求,-,10700,6721.000
女,總計,私立,因懷孕,-,10700,498.000
女,總計,私立,因育嬰,-,10700,781.000
女,總計,私立,其他原因,-,10700,8793.000
女,總計,私立,因學業成績不佳,-,10700,1434.000
女,總計,私立,因志趣不合,-,10700,4628.000
女,總計,私立,因兵役,-,10700,32.000
女,總計,私立,因出國,-,10700,1360.000
女,總計,私立,因論文撰寫,-,10700,1002.000
女,總計,私立,因適應不良,-,10700,401.000
女,總計,私立,因家人傷病,-,10700,519.000
女,總計,私立,因考試訓練,-,10700,213.000
女,總計,私立,其他,-,10700,5266.000
總計,碩士日間,總計,總計,-,10700,18862.000
總計,碩士日間,總計,因傷病,-,10700,699.000
